llm,agent_config,seed,run_id,quest_id,quest_name,quest_type,quest_category,difficulty,success,attempts,first_try_success,completion_time,total_tokens,sample_efficiency,avg_interactions_per_attempt,final_successful_attempt_interactions,adaptation_speed,rules_learned,rules_retracted,ntp_veto_rate,ilp_confidence,error_types,recovery_strategies,learning_opportunity,failure_modes_encountered
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,12,False,167.9,2875,152,12.7,7,,,,0.0,0.865157268,"['movement_confusion', 'movement_confusion', 'plan_execution_error', 'plan_execution_error', 'pathfinding_error']","['retry_with_modified_prompt', 'request_clarification', 'backtrack_and_replan', 'manual_intervention', 'simplify_approach']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,35.5,350,24,8.0,8,,,,0.012371083,1.0,"['pathfinding_error', 'movement_confusion']","['manual_intervention', 'seek_alternative_path']",basic_interaction,"['wrong_direction', 'collision_stuck']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,2,Find the goblin and kill it,primitive,combat,2,True,7,False,112.4,1043,90,12.9,10,,,,0.010555632,1.0,"['collision_detection_failure', 'sequence_error', 'sequence_error', 'sequence_error', 'goal_misunderstanding']","['manual_intervention', 'simplify_approach', 'simplify_approach', 'request_clarification', 'reset_and_restart']",combat_mechanics,"['enemy_detection_failure', 'combat_strategy_error', 'health_depletion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,3,False,115.7,565,67,22.3,23,,,,0.005566402,1.0,"['movement_confusion', 'pathfinding_error']","['simplify_approach', 'manual_intervention']",inventory_management,"['item_confusion', 'inventory_full']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,4,False,79.7,694,40,10.0,8,,,,0.042857372,1.0,"['sequence_error', 'collision_detection_failure', 'sequence_error']","['reset_and_restart', 'backtrack_and_replan', 'use_fallback_strategy']",harm_detection_and_avoidance,"['no_learning_from_damage', 'repeated_harm', 'consumption_mistake']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,2,False,41.9,258,19,9.5,9,,,,0.045177446,1.0,['sequence_error'],['use_fallback_strategy'],conditional_behavior,['interface_confusion']
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,9,False,400.4,1289,220,24.4,25,,,,0.068415005,1.0,"['plan_execution_error', 'collision_detection_failure', 'goal_misunderstanding', 'movement_confusion', 'pathfinding_error']","['retry_with_modified_prompt', 'use_fallback_strategy', 'simplify_approach', 'manual_intervention', 'reset_and_restart']",sequence_scaling,"['combat_fatigue', 'target_confusion', 'health_management']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,9,False,396.4,2079,177,19.7,14,,,,0.027031253,1.0,"['sequence_error', 'pathfinding_error', 'pathfinding_error', 'plan_execution_error', 'goal_misunderstanding']","['request_clarification', 'simplify_approach', 'retry_with_modified_prompt', 'backtrack_and_replan', 'manual_intervention']",social_interaction,"['dialogue_stuck', 'npc_not_found', 'interaction_failed']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,15,False,102.8,3346,72,4.8,4,,,,0.048279819,1.0,"['pathfinding_error', 'sequence_error', 'movement_confusion', 'movement_confusion', 'collision_detection_failure']","['seek_alternative_path', 'use_fallback_strategy', 'reset_and_restart', 'use_fallback_strategy', 'retry_with_modified_prompt']",quest_chain_management,"['npc_mix_up', 'incomplete_reporting', 'quest_state_confusion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,6,False,124.6,796,93,15.5,13,,,,0.0161126,1.0,"['goal_misunderstanding', 'collision_detection_failure', 'pathfinding_error', 'sequence_error', 'goal_misunderstanding']","['retry_with_modified_prompt', 'request_clarification', 'manual_intervention', 'seek_alternative_path', 'use_fallback_strategy']",skill_transfer,"['pattern_degradation', 'skill_decay', 'overconfidence']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,630.1,4426,353,22.1,0,,,,0.013951152,1.0,"['goal_misunderstanding', 'goal_misunderstanding', 'plan_execution_error', 'movement_confusion', 'sequence_error']","['backtrack_and_replan', 'backtrack_and_replan', 'manual_intervention', 'seek_alternative_path', 'backtrack_and_replan']",advanced_strategy,"['sequence_break', 'state_management_failure', 'complexity_overload']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,4,False,53.6,482,26,6.5,5,,,,0.0,1.0,"['plan_execution_error', 'goal_misunderstanding', 'pathfinding_error']","['retry_with_modified_prompt', 'reset_and_restart', 'manual_intervention']",basic_interaction,"['wrong_direction', 'path_blocked', 'collision_stuck']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,2,Find the goblin and kill it,primitive,combat,2,True,8,False,170.8,1231,88,11.0,9,,,,0.0,1.0,"['plan_execution_error', 'goal_misunderstanding', 'plan_execution_error', 'plan_execution_error', 'plan_execution_error']","['retry_with_modified_prompt', 'use_fallback_strategy', 'manual_intervention', 'backtrack_and_replan', 'manual_intervention']",combat_mechanics,"['enemy_detection_failure', 'combat_strategy_error', 'health_depletion']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,5,False,137.2,770,102,20.4,20,,,,0.0,1.0,"['sequence_error', 'pathfinding_error', 'sequence_error', 'movement_confusion']","['simplify_approach', 'request_clarification', 'retry_with_modified_prompt', 'retry_with_modified_prompt']",inventory_management,"['item_confusion', 'incomplete_collection', 'inventory_full']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,6,False,252.0,1173,131,21.8,19,,,,0.0,1.0,"['plan_execution_error', 'plan_execution_error', 'collision_detection_failure', 'pathfinding_error', 'plan_execution_error']","['use_fallback_strategy', 'retry_with_modified_prompt', 'reset_and_restart', 'manual_intervention', 'use_fallback_strategy']",harm_detection_and_avoidance,"['no_learning_from_damage', 'consumption_mistake', 'repeated_harm']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,6,False,97.2,833,62,10.3,9,,,,0.0,1.0,"['pathfinding_error', 'sequence_error', 'movement_confusion', 'collision_detection_failure', 'sequence_error']","['seek_alternative_path', 'reset_and_restart', 'seek_alternative_path', 'manual_intervention', 'request_clarification']",conditional_behavior,"['action_unavailable', 'interface_confusion', 'wrong_menu']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,10,False,540.8,1703,252,25.2,19,,,,0.0,1.0,"['collision_detection_failure', 'sequence_error', 'movement_confusion', 'sequence_error', 'pathfinding_error']","['retry_with_modified_prompt', 'retry_with_modified_prompt', 'manual_intervention', 'seek_alternative_path', 'simplify_approach']",sequence_scaling,"['combat_fatigue', 'health_management', 'target_confusion']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,11,False,627.5,2230,305,27.7,23,,,,0.0,1.0,"['goal_misunderstanding', 'pathfinding_error', 'collision_detection_failure', 'sequence_error', 'movement_confusion']","['seek_alternative_path', 'backtrack_and_replan', 'retry_with_modified_prompt', 'reset_and_restart', 'use_fallback_strategy']",social_interaction,"['npc_not_found', 'dialogue_stuck', 'interaction_failed']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,673.4,4135,402,25.1,0,,,,0.0,1.0,"['collision_detection_failure', 'plan_execution_error', 'sequence_error', 'movement_confusion', 'goal_misunderstanding']","['manual_intervention', 'use_fallback_strategy', 'seek_alternative_path', 'seek_alternative_path', 'backtrack_and_replan']",quest_chain_management,"['npc_mix_up', 'incomplete_reporting', 'quest_state_confusion']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,3,False,70.2,491,39,13.0,14,,,,0.0,1.0,"['collision_detection_failure', 'sequence_error']","['simplify_approach', 'seek_alternative_path']",skill_transfer,"['skill_decay', 'overconfidence']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,456,Gemini-2.5-Pro_MLLM-Agent-Baseline_456,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,643.0,5838,392,24.5,0,,,,0.0,1.0,"['plan_execution_error', 'goal_misunderstanding', 'goal_misunderstanding', 'movement_confusion', 'goal_misunderstanding']","['backtrack_and_replan', 'manual_intervention', 'retry_with_modified_prompt', 'seek_alternative_path', 'request_clarification']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,5.9,68,5,5.0,3,,11.0,0.0,0.027390531,0.930799305,,,basic_interaction,
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,2,Find the goblin and kill it,primitive,combat,2,True,1,True,38.4,332,28,9.3,4,1.2,18.0,1.0,0.025940262,0.947657592,"['collision_detection_failure', 'sequence_error']","['reset_and_restart', 'retry_with_modified_prompt']",combat_mechanics,"['health_depletion', 'combat_strategy_error']"
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,1,True,13.3,114,13,13.0,8,,12.0,0.0,0.098259652,0.872354273,,,inventory_management,
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,2,False,25.8,255,20,10.0,8,1.0,21.0,1.0,0.060752481,0.995783083,['movement_confusion'],['use_fallback_strategy'],harm_detection_and_avoidance,['repeated_harm']
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,5.5,101,5,5.0,3,,8.0,0.0,0.05070762,0.997099266,,,conditional_behavior,
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,1,True,13.7,121,13,13.0,7,,19.0,1.0,0.028148662,0.945103124,,,sequence_scaling,
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,3,False,42.5,417,36,12.0,8,1.2,13.0,1.0,0.009917424,0.975083785,"['sequence_error', 'collision_detection_failure']","['simplify_approach', 'manual_intervention']",social_interaction,"['interaction_failed', 'dialogue_stuck']"
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,4,False,65.9,749,65,16.2,12,1.3,25.0,1.0,0.008796051,0.958413364,"['movement_confusion', 'pathfinding_error', 'goal_misunderstanding']","['request_clarification', 'simplify_approach', 'backtrack_and_replan']",quest_chain_management,"['incomplete_reporting', 'npc_mix_up', 'quest_state_confusion']"
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,7.7,121,7,7.0,4,,6.0,0.0,0.00413947,0.992361757,,,skill_transfer,
Gemini-2.5-Pro,AGEL-Comp-Full-System,456,Gemini-2.5-Pro_AGEL-Comp-Full-System_456,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,4,False,17.7,842,18,4.5,3,1.5,14.0,1.0,0.082815716,0.774504073,"['collision_detection_failure', 'goal_misunderstanding', 'plan_execution_error']","['backtrack_and_replan', 'backtrack_and_replan', 'reset_and_restart']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,9.7,111,5,5.0,3,,,,0.0,0.947464581,,,basic_interaction,
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,2,Find the goblin and kill it,primitive,combat,2,True,5,False,40.7,552,27,5.4,3,,,,0.0,0.92557703,"['plan_execution_error', 'movement_confusion', 'sequence_error', 'collision_detection_failure']","['retry_with_modified_prompt', 'seek_alternative_path', 'manual_intervention', 'backtrack_and_replan']",combat_mechanics,"['enemy_detection_failure', 'health_depletion', 'combat_strategy_error']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,3,False,63.1,544,47,15.7,8,,,,0.0,0.969387355,"['collision_detection_failure', 'sequence_error']","['use_fallback_strategy', 'seek_alternative_path']",inventory_management,"['inventory_full', 'item_confusion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,3,False,58.8,403,38,12.7,10,,,,0.0,0.93539338,"['movement_confusion', 'goal_misunderstanding']","['reset_and_restart', 'reset_and_restart']",harm_detection_and_avoidance,"['repeated_harm', 'no_learning_from_damage']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,2,False,25.1,316,17,8.5,5,,,,0.0,0.92244079,['sequence_error'],['backtrack_and_replan'],conditional_behavior,['action_unavailable']
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,5,False,159.5,780,110,22.0,14,,,,0.0,0.859469193,"['collision_detection_failure', 'goal_misunderstanding', 'sequence_error', 'pathfinding_error']","['retry_with_modified_prompt', 'manual_intervention', 'manual_intervention', 'request_clarification']",sequence_scaling,"['combat_fatigue', 'health_management', 'target_confusion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,7,False,257.2,1504,157,22.4,18,,,,0.0,0.857451772,"['movement_confusion', 'collision_detection_failure', 'plan_execution_error', 'goal_misunderstanding', 'goal_misunderstanding']","['simplify_approach', 'use_fallback_strategy', 'seek_alternative_path', 'request_clarification', 'seek_alternative_path']",social_interaction,"['dialogue_stuck', 'interaction_failed', 'npc_not_found']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,7,False,289.0,1377,173,24.7,17,,,,0.0,0.948653868,"['collision_detection_failure', 'collision_detection_failure', 'pathfinding_error', 'plan_execution_error', 'plan_execution_error']","['reset_and_restart', 'use_fallback_strategy', 'retry_with_modified_prompt', 'retry_with_modified_prompt', 'reset_and_restart']",quest_chain_management,"['npc_mix_up', 'quest_state_confusion', 'incomplete_reporting']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,8.3,139,6,6.0,4,,,,0.0,0.948653868,,,skill_transfer,
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_456,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,90.4,5344,66,4.1,0,,,,0.0,0.920770846,"['pathfinding_error', 'goal_misunderstanding', 'collision_detection_failure', 'collision_detection_failure', 'goal_misunderstanding']","['backtrack_and_replan', 'seek_alternative_path', 'request_clarification', 'backtrack_and_replan', 'seek_alternative_path']",advanced_strategy,"['state_management_failure', 'sequence_break', 'complexity_overload']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_456,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,41.4,529,24,6.0,5,,,,0.027390531,1.0,"['plan_execution_error', 'movement_confusion', 'plan_execution_error']","['seek_alternative_path', 'retry_with_modified_prompt', 'seek_alternative_path']",basic_interaction,"['collision_stuck', 'path_blocked', 'wrong_direction']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_456,2,Find the goblin and kill it,primitive,combat,2,True,7,False,96.6,1228,82,11.7,13,,,,0.025940262,1.0,"['pathfinding_error', 'plan_execution_error', 'goal_misunderstanding', 'pathfinding_error', 'movement_confusion']","['retry_with_modified_prompt', 'simplify_approach', 'use_fallback_strategy', 'use_fallback_strategy', 'manual_intervention']",combat_mechanics,"['enemy_detection_failure', 'combat_strategy_error', 'health_depletion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_456,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,3,False,109.9,501,79,26.3,24,,,,0.098259652,1.0,"['plan_execution_error', 'goal_misunderstanding']","['simplify_approach', 'seek_alternative_path']",inventory_management,"['incomplete_collection', 'item_confusion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_456,4,"Consume mushroom, then meat",learning,critical_learning,3,True,5,False,286.3,891,132,26.4,19,,,,0.058198779,1.0,"['plan_execution_error', 'movement_confusion', 'collision_detection_failure', 'sequence_error']","['manual_intervention', 'backtrack_and_replan', 'request_clarification', 'manual_intervention']",harm_detection_and_avoidance,"['repeated_harm', 'no_learning_from_damage', 'consumption_mistake']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_456,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,2,False,71.8,250,32,16.0,10,,,,0.05070762,1.0,['collision_detection_failure'],['use_fallback_strategy'],conditional_behavior,['interface_confusion']
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,456,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_456,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,7,False,218.3,817,126,18.0,20,,,,0.028148662,1.0,"['sequence_error', 'goal_misunderstanding', 'goal_misunderstanding', 'pathfinding_error', 'sequence_error']","['request_clarification', 'manual_intervention', 'seek_alternative_path', 'request_clarification', 'backtrack_and_replan']",sequence_scaling,"['combat_fatigue', 'health_management', 'target_confusion']"
